# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
21.91           	4.81836620e-01	1.47898410e-05	1.34105480e-05	7.12337780e-05	0.00000000e+00
21.915          	2.55721170e-01	1.47279500e-05	1.33040360e-05	6.87328130e-05	0.00000000e+00
21.92           	1.46709890e-01	1.46660310e-05	1.31975840e-05	8.09160910e-05	0.00000000e+00
21.925          	9.87376460e-02	1.46040840e-05	1.30911930e-05	6.38397710e-05	0.00000000e+00
21.93           	1.23285840e-01	1.45421120e-05	1.29848670e-05	1.07041410e-04	0.00000000e+00
21.935          	8.59643420e-02	1.44801150e-05	1.28786050e-05	6.40122120e-05	0.00000000e+00
21.94           	1.18891840e-01	1.44180950e-05	1.27724110e-05	9.19182930e-05	0.00000000e+00
21.945          	7.27419160e-02	1.43560490e-05	1.26662820e-05	5.34734790e-05	0.00000000e+00
21.95           	9.32376230e-02	1.42939820e-05	1.25602220e-05	8.71744020e-05	0.00000000e+00
21.955          	7.33223680e-02	1.42318940e-05	1.24542330e-05	6.92759770e-05	0.00000000e+00
21.96           	1.38829070e-01	1.41697830e-05	1.23483130e-05	9.52278360e-05	0.00000000e+00
21.965          	1.20879080e-01	1.41076520e-05	1.22424660e-05	1.29436080e-04	0.00000000e+00
21.97           	2.51457950e-01	1.40455030e-05	1.21366920e-05	7.26832350e-05	0.00000000e+00
21.975          	1.09170610e-01	1.39833370e-05	1.20309950e-05	6.16815430e-05	0.00000000e+00
21.98           	8.87494450e-02	1.39211520e-05	1.19253720e-05	7.88988470e-05	0.00000000e+00
21.985          	1.63507310e-01	1.38589480e-05	1.18198240e-05	1.20680250e-04	0.00000000e+00
21.99           	1.06823010e-01	1.37967320e-05	1.17143580e-05	5.61770550e-05	0.00000000e+00
21.995          	4.78974750e-01	1.37344980e-05	1.16089680e-05	1.48050720e-04	0.00000000e+00
22              	1.13800190e-01	1.36722500e-05	1.15036600e-05	7.35136770e-05	0.00000000e+00
22.005          	3.35180030e-01	1.36099910e-05	1.13984350e-05	7.69371050e-05	0.00000000e+00
22.01           	1.71911630e-01	1.35477170e-05	1.12932910e-05	9.72479350e-05	0.00000000e+00
22.015          	1.30495840e-01	1.34854320e-05	1.11882320e-05	7.82968480e-05	0.00000000e+00
22.02           	1.84193610e-01	1.34231360e-05	1.10832580e-05	1.22199360e-04	0.00000000e+00
22.025          	2.02189940e-01	1.33608320e-05	1.09783730e-05	9.64714130e-05	0.00000000e+00
22.03           	3.83649260e-01	1.32985160e-05	1.08735730e-05	1.17332850e-04	0.00000000e+00
22.035          	1.28379860e-01	1.32361930e-05	1.07688620e-05	1.79342270e-04	0.00000000e+00
22.04           	3.08197790e-01	1.31738640e-05	1.06642430e-05	1.42297130e-04	0.00000000e+00
22.045          	7.80829350e-02	1.31115270e-05	1.05597150e-05	9.34152160e-05	0.00000000e+00
22.05           	7.02262010e-02	1.30491830e-05	1.04552790e-05	1.73218060e-04	0.00000000e+00
22.055          	1.58336940e-01	1.29868350e-05	1.03509360e-05	1.37560290e-04	0.00000000e+00
22.06           	5.15573540e-01	1.29244820e-05	1.02466880e-05	1.46135440e-04	0.00000000e+00
22.065          	5.30724980e-01	1.28621240e-05	1.01425350e-05	1.17645690e-04	0.00000000e+00
22.07           	1.49623160e-01	1.27997650e-05	1.00384790e-05	1.61476760e-04	0.00000000e+00
22.075          	1.91206620e-01	1.27374050e-05	9.93452360e-06	1.34724860e-04	0.00000000e+00
22.08           	1.59252470e-01	1.26750420e-05	9.83066520e-06	1.24192460e-04	0.00000000e+00
22.085          	1.41072270e-01	1.26126810e-05	9.72690920e-06	1.78274750e-04	0.00000000e+00
22.09           	1.07104580e-01	1.25503180e-05	9.62325290e-06	1.36083330e-04	0.00000000e+00
22.095          	4.11642760e-01	1.24879580e-05	9.51970000e-06	1.59739070e-04	0.00000000e+00
22.1            	1.10213590e-01	1.24255990e-05	9.41625110e-06	1.09367260e-04	0.00000000e+00
22.105          	2.85335830e-01	1.23632440e-05	9.31290730e-06	1.95950780e-04	0.00000000e+00
22.11           	1.14744480e-01	1.23008940e-05	9.20967080e-06	1.71347670e-04	0.00000000e+00
22.115          	9.97362090e-02	1.22385470e-05	9.10653960e-06	1.67002560e-04	0.00000000e+00
22.12           	7.17411960e-02	1.21762050e-05	9.00351730e-06	1.74238410e-04	0.00000000e+00
22.125          	2.08265040e-01	1.21138690e-05	8.90060450e-06	1.56552290e-04	0.00000000e+00
22.13           	1.41422450e-01	1.20515420e-05	8.79780350e-06	1.44310770e-04	0.00000000e+00
22.135          	1.75784930e-01	1.19892210e-05	8.69511220e-06	1.90835530e-04	0.00000000e+00
22.14           	1.04303580e-01	1.19269090e-05	8.59253540e-06	8.69221250e-05	0.00000000e+00
22.145          	1.18117580e-01	1.18646070e-05	8.49007170e-06	1.03131430e-04	0.00000000e+00
22.15           	3.71973480e-01	1.18023130e-05	8.38772170e-06	1.31206930e-04	0.00000000e+00
22.155          	1.17088840e-01	1.17400320e-05	8.28548940e-06	1.73880330e-04	0.00000000e+00
22.16           	2.23523640e-01	1.16777610e-05	8.18337370e-06	1.14542540e-04	0.00000000e+00
22.165          	2.29519160e-01	1.16155040e-05	8.08137600e-06	7.88945620e-05	0.00000000e+00
22.17           	2.01746860e-01	1.15532590e-05	7.97949740e-06	1.13060920e-04	0.00000000e+00
22.175          	1.97060520e-01	1.14910280e-05	7.87773910e-06	1.10010760e-04	0.00000000e+00
22.18           	2.12485020e-01	1.14288120e-05	7.77610220e-06	1.12558480e-04	0.00000000e+00
22.185          	1.04913770e-01	1.13666110e-05	7.67458760e-06	8.31386820e-05	0.00000000e+00
22.19           	1.02361860e-01	1.13044250e-05	7.57319560e-06	6.27405200e-05	0.00000000e+00
22.195          	9.00953650e-02	1.12422570e-05	7.47192870e-06	8.05490350e-05	0.00000000e+00
22.2            	1.34932380e-01	1.11801080e-05	7.37078760e-06	1.24251980e-04	0.00000000e+00
22.205          	1.84794700e-01	1.11179760e-05	7.26977330e-06	6.85063680e-05	0.00000000e+00
22.21           	3.68218880e-01	1.10558660e-05	7.16888750e-06	9.44725360e-05	0.00000000e+00
22.215          	1.54966350e-01	1.09937750e-05	7.06812970e-06	5.00022690e-05	0.00000000e+00
22.22           	9.25900470e-02	1.09317030e-05	6.96750060e-06	5.01900660e-05	0.00000000e+00
22.225          	1.15119830e-01	1.08696530e-05	6.86700280e-06	1.01097130e-04	0.00000000e+00
22.23           	7.07865460e-02	1.08076260e-05	6.76663690e-06	6.64105800e-05	0.00000000e+00
22.235          	1.49220130e-01	1.07456220e-05	6.66640390e-06	9.87782360e-05	0.00000000e+00
22.24           	1.51431400e-01	1.06836430e-05	6.56630550e-06	1.31231540e-04	0.00000000e+00
22.245          	1.37435470e-01	1.06216860e-05	6.46634060e-06	6.19373660e-05	0.00000000e+00
22.25           	1.15697130e-01	1.05597560e-05	6.36651180e-06	8.65234200e-05	0.00000000e+00
22.255          	3.46480410e-01	1.04978520e-05	6.26682000e-06	5.08799090e-05	0.00000000e+00
22.26           	8.98915530e-02	1.04359740e-05	6.16726610e-06	4.34077810e-05	0.00000000e+00
22.265          	1.33018960e-01	1.03741250e-05	6.06785180e-06	6.84468260e-05	0.00000000e+00
22.27           	1.01045320e-01	1.03123040e-05	5.96857680e-06	1.01610670e-04	0.00000000e+00
22.275          	4.61380290e-01	1.02505120e-05	5.86944240e-06	5.89252210e-05	0.00000000e+00
22.28           	1.36064440e-01	1.01887480e-05	5.77044900e-06	6.45769060e-05	0.00000000e+00
22.285          	6.79095290e-02	1.01270150e-05	5.67159890e-06	8.61616970e-05	0.00000000e+00
22.29           	2.81356760e-01	1.00653130e-05	5.57289270e-06	6.06743980e-05	0.00000000e+00
22.295          	4.52675880e-01	1.00036440e-05	5.47433120e-06	1.10590850e-04	0.00000000e+00
22.3            	3.18640630e-01	9.94200830e-06	5.37591620e-06	8.88954790e-05	0.00000000e+00
22.305          	1.87165610e-01	9.88040420e-06	5.27764660e-06	1.55950730e-04	0.00000000e+00
22.31           	2.57371650e-01	9.81883460e-06	5.17952500e-06	9.57878800e-05	0.00000000e+00
22.315          	9.89892840e-02	9.75730000e-06	5.08155200e-06	1.10022950e-04	0.00000000e+00
22.32           	2.20693460e-01	9.69580200e-06	4.98372920e-06	9.26449290e-05	0.00000000e+00
22.325          	1.73730560e-01	9.63433850e-06	4.88605590e-06	1.10109700e-04	0.00000000e+00
22.33           	1.33279520e-01	9.57291340e-06	4.78853480e-06	1.10389010e-04	0.00000000e+00
22.335          	2.28752820e-01	9.51152550e-06	4.69116580e-06	1.26127450e-04	0.00000000e+00
22.34           	2.02342980e-01	9.45017450e-06	4.59394930e-06	1.03633540e-04	0.00000000e+00
22.345          	2.29913030e-01	9.38886440e-06	4.49688810e-06	7.98866960e-05	0.00000000e+00
22.35           	1.40781520e-01	9.32759360e-06	4.39998170e-06	1.06211790e-04	0.00000000e+00
22.355          	9.44581450e-02	9.26636190e-06	4.30323070e-06	6.89534960e-05	0.00000000e+00
22.36           	8.30286450e-02	9.20517200e-06	4.20663700e-06	1.03615910e-04	0.00000000e+00
22.365          	1.58087580e-01	9.14402530e-06	4.11020190e-06	8.65995580e-05	0.00000000e+00
22.37           	2.08428940e-01	9.08291940e-06	4.01392480e-06	1.87635590e-04	0.00000000e+00
22.375          	1.78029720e-01	9.02185830e-06	3.91780820e-06	1.07571270e-04	0.00000000e+00
22.38           	8.81033060e-02	8.96084060e-06	3.82185190e-06	6.65662820e-05	0.00000000e+00
22.385          	8.87580730e-02	8.89986620e-06	3.72605660e-06	1.35827950e-04	0.00000000e+00
22.39           	1.30582050e-01	8.83893890e-06	3.63042440e-06	1.49102020e-04	0.00000000e+00
22.395          	3.01892950e-01	8.77805600e-06	3.53495490e-06	9.46958370e-05	0.00000000e+00
22.4            	1.30806770e-01	8.71722020e-06	3.43964990e-06	1.11696230e-04	0.00000000e+00
22.405          	8.78883360e-02	8.65643200e-06	3.34451000e-06	1.28407980e-04	0.00000000e+00
22.41           	3.15270360e-01	8.59569190e-06	3.24953610e-06	9.44945920e-05	0.00000000e+00
22.415          	1.40805070e-01	8.53500150e-06	3.15472940e-06	9.13869870e-05	0.00000000e+00
22.42           	1.21040960e-01	8.47435970e-06	3.06009020e-06	9.57825990e-05	0.00000000e+00
22.425          	2.61688370e-01	8.41376780e-06	2.96561950e-06	1.05341330e-04	0.00000000e+00
22.43           	5.86615010e-01	8.35322550e-06	2.87131770e-06	6.95565790e-05	0.00000000e+00
22.435          	2.65357740e-01	8.29273530e-06	2.77718660e-06	7.52866970e-05	0.00000000e+00
22.44           	8.64143700e-02	8.23229820e-06	2.68322700e-06	1.26487300e-04	0.00000000e+00
22.445          	1.45988150e-01	8.17191320e-06	2.58943920e-06	8.25066500e-05	0.00000000e+00
22.45           	5.05892280e-01	8.11158050e-06	2.49582390e-06	7.59110840e-05	0.00000000e+00
22.455          	8.17838110e-02	8.05130230e-06	2.40238240e-06	6.80777880e-05	0.00000000e+00
22.46           	1.78263100e-01	7.99107990e-06	2.30911590e-06	7.31877180e-05	0.00000000e+00
22.465          	1.94148650e-01	7.93091140e-06	2.21602420e-06	6.41431430e-05	0.00000000e+00
22.47           	2.49818670e-01	7.87079920e-06	2.12310890e-06	6.43658930e-05	0.00000000e+00
22.475          	1.13463970e-01	7.81074390e-06	2.03037060e-06	1.18712980e-04	0.00000000e+00
22.48           	1.66488390e-01	7.75074670e-06	1.93781050e-06	6.11522670e-05	0.00000000e+00
22.485          	9.12082620e-02	7.69080680e-06	1.84542880e-06	8.72293220e-05	0.00000000e+00
22.49           	1.30703090e-01	7.63092530e-06	1.75322660e-06	7.22281560e-05	0.00000000e+00
22.495          	4.82533000e-01	7.57110210e-06	1.66120440e-06	1.11308100e-04	0.00000000e+00
22.5            	1.43392400e-01	7.51134010e-06	1.56936360e-06	7.76184510e-05	0.00000000e+00
22.505          	1.47431300e-01	7.45163730e-06	1.47770450e-06	5.84993620e-05	0.00000000e+00
22.51           	1.01302980e-01	7.39199600e-06	1.38622810e-06	8.74804920e-05	0.00000000e+00
22.515          	1.21058310e-01	7.33241660e-06	1.29493520e-06	5.99969210e-05	0.00000000e+00
22.52           	3.09774880e-01	7.27290050e-06	1.20382680e-06	8.43077040e-05	0.00000000e+00
22.525          	1.40605380e-01	7.21344600e-06	1.11290320e-06	5.10404210e-05	0.00000000e+00
22.53           	7.01727050e-02	7.15405550e-06	1.02216550e-06	8.90828160e-05	0.00000000e+00
22.535          	1.50180180e-01	7.09472930e-06	9.31614450e-07	7.86047240e-05	0.00000000e+00
22.54           	2.40806490e-01	7.03511510e-06	5.31549760e-07	1.03706110e-04	0.00000000e+00
22.545          	1.38269070e-01	6.97548720e-06	4.72056320e-07	9.70231550e-05	0.00000000e+00
22.55           	6.16151740e-02	6.91593740e-06	4.12636840e-07	9.36128010e-05	0.00000000e+00
22.555          	1.21410870e-01	6.85649850e-06	3.53290890e-07	7.26171790e-05	0.00000000e+00
22.56           	8.93557680e-02	6.79717880e-06	2.94018140e-07	9.17652280e-05	0.00000000e+00
22.565          	1.08410720e-01	6.73798130e-06	2.34818340e-07	1.51326840e-04	0.00000000e+00
22.57           	2.21018760e-01	6.67890880e-06	1.75691300e-07	5.64186100e-05	0.00000000e+00
22.575          	1.16402470e-01	6.61995930e-06	1.16636850e-07	1.11901660e-04	0.00000000e+00
22.58           	1.00140410e-01	6.56113490e-06	5.76548380e-08	9.27040270e-05	0.00000000e+00
22.585          	1.29003180e-01	6.50243310e-06	2.62059660e-08	8.15127650e-05	0.00000000e+00
22.59           	2.66525720e-01	6.44385610e-06	7.66853960e-08	5.47944610e-05	0.00000000e+00
22.595          	8.53480480e-02	6.38540200e-06	1.34244990e-07	1.12216680e-04	0.00000000e+00
22.6            	2.20123600e-01	6.32707020e-06	1.91734390e-07	6.80627470e-05	0.00000000e+00
22.605          	1.27497510e-01	6.26886180e-06	2.49153670e-07	6.63753390e-05	0.00000000e+00
22.61           	1.36728510e-01	6.21077620e-06	3.06502910e-07	5.68676330e-05	0.00000000e+00
22.615          	1.78615120e-01	6.15281390e-06	3.63782210e-07	7.68243290e-05	0.00000000e+00
22.62           	1.98873260e-01	6.09497340e-06	4.20991660e-07	7.39926330e-05	0.00000000e+00
22.625          	3.13530290e-01	6.03725410e-06	4.78131330e-07	1.00463870e-04	0.00000000e+00
22.63           	3.59541810e-01	5.97965770e-06	5.35201320e-07	5.80026450e-05	0.00000000e+00
22.635          	2.46197370e-01	5.92218200e-06	5.92201720e-07	7.51184540e-05	0.00000000e+00
22.64           	1.66025810e-01	5.86482800e-06	6.49772740e-07	5.49555880e-05	0.00000000e+00
22.645          	3.30270010e-01	5.80759600e-06	7.07509160e-07	7.99979260e-05	0.00000000e+00
22.65           	2.74370950e-01	5.75048460e-06	7.65175100e-07	8.48482600e-05	0.00000000e+00
22.655          	8.92517940e-02	5.69349380e-06	8.22770640e-07	9.16098630e-05	0.00000000e+00
22.66           	2.35471610e-01	5.63662290e-06	8.80295880e-07	9.65894290e-05	0.00000000e+00
22.665          	1.00133020e-01	5.57987270e-06	9.37750910e-07	8.10755940e-05	0.00000000e+00
22.67           	1.70805690e-01	5.52324280e-06	9.95135830e-07	7.95696530e-05	0.00000000e+00
22.675          	3.13129920e-01	5.46633920e-06	1.38734060e-06	1.40496290e-04	0.00000000e+00
22.68           	1.50153910e-01	5.40928040e-06	1.57021740e-06	1.11936260e-04	0.00000000e+00
22.685          	2.26588770e-01	5.35218570e-06	1.68723690e-06	1.72511440e-04	0.00000000e+00
22.69           	1.49155880e-01	5.29512040e-06	1.78215830e-06	1.08710110e-04	0.00000000e+00
22.695          	1.10827460e-01	5.23811600e-06	1.86957260e-06	1.21174130e-04	0.00000000e+00
22.7            	7.52077100e-02	5.18118580e-06	1.95434440e-06	1.03485840e-04	0.00000000e+00
22.705          	8.81117260e-02	5.12433730e-06	2.03809590e-06	1.46992050e-04	0.00000000e+00
22.71           	1.24977570e-01	5.06757140e-06	2.12136660e-06	1.85905400e-04	0.00000000e+00
22.715          	9.12037290e-02	5.01089060e-06	2.20433680e-06	1.15006730e-04	0.00000000e+00
22.72           	1.25883920e-01	4.95429610e-06	2.28706620e-06	8.64175900e-05	0.00000000e+00
22.725          	1.35080580e-01	4.89778750e-06	2.36960410e-06	1.20413650e-04	0.00000000e+00
22.73           	2.96844660e-01	4.84136500e-06	2.45237580e-06	1.11147330e-04	0.00000000e+00
22.735          	1.37494780e-01	4.78503030e-06	2.53493260e-06	1.52342670e-04	0.00000000e+00
22.74           	1.40946710e-01	4.72878370e-06	2.61727450e-06	1.54825140e-04	0.00000000e+00
22.745          	8.37311430e-02	4.67262600e-06	2.69940130e-06	1.27946120e-04	0.00000000e+00
22.75           	1.54800630e-01	4.61655650e-06	2.78131160e-06	1.31388460e-04	0.00000000e+00
22.755          	1.38127630e-01	4.56057670e-06	2.86300560e-06	1.46576930e-04	0.00000000e+00
22.76           	1.44009980e-01	4.50468700e-06	2.94448240e-06	1.55897510e-04	0.00000000e+00
22.765          	7.82247150e-02	4.44888790e-06	3.02574160e-06	1.58390950e-04	0.00000000e+00
22.77           	1.17504930e-01	4.39317980e-06	3.10678240e-06	1.34255830e-04	0.00000000e+00
22.775          	2.09012400e-01	4.33756330e-06	3.18760430e-06	1.59452920e-04	0.00000000e+00
22.78           	8.05106560e-02	4.28203890e-06	3.26820670e-06	9.32460730e-05	0.00000000e+00
22.785          	5.01433690e-01	4.22660700e-06	3.34858900e-06	1.25098090e-04	0.00000000e+00
22.79           	1.08641230e-01	4.17126820e-06	3.42875060e-06	1.35409840e-04	0.00000000e+00
22.795          	2.60011140e-01	4.11602350e-06	3.50869150e-06	1.66248750e-04	0.00000000e+00
22.8            	1.52313130e-01	4.06087210e-06	3.58840970e-06	1.22299970e-04	0.00000000e+00
22.805          	1.52294810e-01	4.00581590e-06	3.66790630e-06	7.72048800e-05	0.00000000e+00
22.81           	2.70918840e-01	3.95085410e-06	3.74717920e-06	1.07550000e-04	0.00000000e+00
22.815          	1.34378000e-01	3.89598860e-06	3.82622930e-06	7.01223270e-05	0.00000000e+00
22.82           	1.27980820e-01	3.84121840e-06	3.90505460e-06	6.19340350e-05	0.00000000e+00
22.825          	1.33175350e-01	3.78654550e-06	3.98365610e-06	1.18654360e-04	0.00000000e+00
22.83           	9.80866220e-02	3.73196940e-06	4.06203220e-06	1.14889090e-04	0.00000000e+00
22.835          	2.04364490e-01	3.67749070e-06	4.14018260e-06	9.25446510e-05	0.00000000e+00
22.84           	2.13666100e-01	3.62310950e-06	4.21810610e-06	8.11924160e-05	0.00000000e+00
22.845          	9.30782230e-02	3.56882760e-06	4.29580380e-06	1.07296070e-04	0.00000000e+00
22.85           	1.03306140e-01	3.51464440e-06	4.37327410e-06	8.26288250e-05	0.00000000e+00
22.855          	1.86341970e-01	3.46056050e-06	4.45051640e-06	7.48894670e-05	0.00000000e+00
22.86           	6.11078470e-02	3.40657660e-06	4.52753040e-06	8.73393480e-05	0.00000000e+00
22.865          	2.05068460e-01	3.35269260e-06	4.60431510e-06	8.54287170e-05	0.00000000e+00
22.87           	1.39232010e-01	3.29890970e-06	4.68087070e-06	1.45658700e-04	0.00000000e+00
22.875          	2.75144030e-01	3.24522830e-06	4.75719670e-06	6.14096350e-05	0.00000000e+00
22.88           	2.41221660e-01	3.19164890e-06	4.83329300e-06	7.99203860e-05	0.00000000e+00
22.885          	1.22279390e-01	3.13817150e-06	4.90915810e-06	8.09180260e-05	0.00000000e+00
22.89           	4.50252910e-01	3.08479680e-06	4.98479180e-06	7.87878340e-05	0.00000000e+00
22.895          	1.40267620e-01	3.03152510e-06	5.06019360e-06	1.44270340e-04	0.00000000e+00
22.9            	1.55398440e-01	2.97835700e-06	5.13536310e-06	1.41423490e-04	0.00000000e+00
22.905          	1.06197670e-01	2.92529300e-06	5.21029990e-06	1.01763750e-04	0.00000000e+00
22.91           	1.45690060e-01	2.87233310e-06	5.28500270e-06	4.56354570e-05	0.00000000e+00
22.915          	1.17396310e-01	2.81947840e-06	5.35947230e-06	1.23485240e-04	0.00000000e+00
22.92           	1.25838700e-01	2.76672940e-06	5.43370850e-06	7.39719380e-05	0.00000000e+00
22.925          	2.57651890e-01	2.71408610e-06	5.50770970e-06	4.46497290e-05	0.00000000e+00
22.93           	1.00763640e-01	2.66154890e-06	5.58147570e-06	5.15466380e-05	0.00000000e+00
22.935          	1.62562470e-01	2.60911840e-06	5.65500610e-06	6.81456580e-05	0.00000000e+00
22.94           	4.33145900e-01	2.55679500e-06	5.72830040e-06	1.00996530e-04	0.00000000e+00
22.945          	1.67238460e-01	2.50457920e-06	5.80135830e-06	7.28256760e-05	0.00000000e+00
22.95           	7.75833430e-02	2.45247100e-06	5.87417860e-06	4.15530040e-05	0.00000000e+00
22.955          	1.09298610e-01	2.40047180e-06	5.94676280e-06	6.42710100e-05	0.00000000e+00
22.96           	3.89160260e-01	2.34858090e-06	6.01910810e-06	6.05696200e-05	0.00000000e+00
